config,n_seeds,detector,transform,kind,gamma,nu,n_train,tau_b_beta,tau_u_quantile,tau_m_objective,balanced_accuracy_mean,balanced_accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,benign_fpr_mean,benign_fpr_std,attack_detection_rate_mean,attack_detection_rate_std,detector_infer_s_mean,detector_infer_s_std,detector_fit_s_mean,detector_fit_s_std,delta_bacc_mean,delta_bacc_min_over_seeds,delta_bacc_std,reliable_gain
ocsvm-ntrain20000|F1|q0.975|f1_weighted,3,ocsvm-ntrain20000,standard,ocsvm,0.000293,1.3e-06,20000,F1,0.975,f1_weighted,0.8927447134030547,0.0036737715336778135,0.9796725689285979,0.001340265900039835,0.6945532314819554,0.005547349251588993,0.03205269088410029,0.002404116821396874,0.896467991169978,0.0015294046865950302,2.1305796333278217,0.5476089376591218,0.9365906000020914,0.23838821677070823,0.004342648893726375,0.004123452397149285,0.00037814989318343286,True
ocsvm-g0.001-nu0.01|F1|q0.975|f1,3,ocsvm-g0.001-nu0.01,standard,ocsvm,0.001,0.01,10000,F1,0.975,f1,0.8926976181345593,0.0035778669528885925,0.9796086360442255,0.0003318457371758518,0.6945439538789847,0.005330372582339509,0.03233526249507244,0.0007518751258726348,0.9066225165562914,0.0036872611674370337,5.829000033341193,2.220328453512181,0.9128046666737646,0.44385577487835604,0.004295553625231041,0.00416880339644099,0.00018307626650529858,True
ocsvm-g0.001-nu0.01|F1|q0.975|f1_weighted,3,ocsvm-g0.001-nu0.01,standard,ocsvm,0.001,0.01,10000,F1,0.975,f1_weighted,0.8926976181345593,0.0035778669528885925,0.9796086360442255,0.0003318457371758518,0.6945439538789847,0.005330372582339509,0.03233526249507244,0.0007518751258726348,0.9066225165562914,0.0036872611674370337,5.829000033341193,2.220328453512181,0.9128046666737646,0.44385577487835604,0.004295553625231041,0.00416880339644099,0.00018307626650529858,True
qu-ocsvm-g0.1-nu1.3e-06|F1|q0.95|f1,3,qu-ocsvm-g0.1-nu1.3e-06,quantile_uniform,ocsvm,0.1,1.3e-06,10000,F1,0.95,f1,0.8926772683271847,0.005259942789195311,0.979299504068344,0.012936006868002793,0.69449909427714,0.007189497816274977,0.03245736133931967,0.025254117932625133,0.8889624724061811,0.0059725162289044455,2.8073594999926477,1.2485259674921345,1.8511068999941926,0.7712501087340218,0.004275203817856399,-4.7095268495334075e-05,0.004162668030817348,False
qu-ocsvm-g0.1-nu1.3e-06|F1|q0.95|f1_weighted,3,qu-ocsvm-g0.1-nu1.3e-06,quantile_uniform,ocsvm,0.1,1.3e-06,10000,F1,0.95,f1_weighted,0.8926772683271847,0.005259942789195311,0.979299504068344,0.012936006868002793,0.69449909427714,0.007189497816274977,0.03245736133931967,0.025254117932625133,0.8889624724061811,0.0059725162289044455,2.8073594999926477,1.2485259674921345,1.8511068999941926,0.7712501087340218,0.004275203817856399,-4.7095268495334075e-05,0.004162668030817348,False
incumbent|F1|q0.975|f1_weighted,3,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F1,0.975,f1_weighted,0.8926662212888957,0.003261331080594851,0.9794593980001455,0.0007871633687523001,0.6945222972411735,0.005383463745723984,0.03252364356905387,0.0015169126156884376,0.8997792494481236,0.0016666301181613263,0.865808166670225,0.43947560585580236,0.2732181333315869,0.1213805998020715,0.004264156779567411,0.004123452397149285,0.00020709355983464594,True
incumbent|F1|q0.975|f1,3,incumbent,standard,ocsvm,0.000293,1.3e-06,10000,F1,0.975,f1,0.8926662212888957,0.003261331080594851,0.9794593980001455,0.0007871633687523001,0.6945222972411735,0.005383463745723984,0.03252364356905387,0.0015169126156884376,0.8997792494481236,0.0016666301181613263,0.865808166670225,0.43947560585580236,0.2732181333315869,0.1213805998020715,0.004264156779567411,0.004123452397149285,0.00020709355983464594,True
ocsvm-ntrain5000|F1|q0.975|f1_weighted,3,ocsvm-ntrain5000,standard,ocsvm,0.000293,1.3e-06,5000,F1,0.975,f1_weighted,0.892649941442996,0.003574126341293795,0.9794031708930536,0.000309074353819594,0.6945141378599584,0.005334395165428684,0.03262132264445166,0.0007011962198197794,0.8988962472406182,0.00326680984259354,1.5339347666595131,0.36641949188407025,0.6025158666598145,0.18881643973261267,0.004247876933667756,0.004125196666352693,0.00017469126753755348,True
ocsvm-ntrain5000|F1|q0.975|f1,3,ocsvm-ntrain5000,standard,ocsvm,0.000293,1.3e-06,5000,F1,0.975,f1,0.892649941442996,0.003574126341293795,0.9794031708930536,0.000309074353819594,0.6945141378599584,0.005334395165428684,0.03262132264445166,0.0007011962198197794,0.8988962472406182,0.00326680984259354,1.5339347666595131,0.36641949188407025,0.6025158666598145,0.18881643973261267,0.004247876933667756,0.004125196666352693,0.00017469126753755348,True
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.975|f1_weighted,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.975,f1_weighted,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.975|f1,3,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.975,f1,0.8926150560589253,0.003346948461121232,0.9792383218497679,0.000531372639698469,0.6944902158362817,0.00539067269760217,0.03283063494887547,0.0010334496955307759,0.8913907284768211,0.004342674519405326,2.3486408666649368,0.9942078380416431,2.072119766661975,0.6568176113858925,0.004212991549597127,0.004119963858742137,0.00012262514373949555,True
ocsvm-g0.001-nu0.01|F1|q0.95|f1_weighted,3,ocsvm-g0.001-nu0.01,standard,ocsvm,0.001,0.01,10000,F1,0.95,f1_weighted,0.8926109860974506,0.0036199998858244416,0.9793492324733455,0.0005526441496543118,0.6945063106009849,0.0053064702980705255,0.032855054717724916,0.0012019672892915757,0.9072847682119205,0.0030348183410303414,5.829000033341193,2.220328453512181,0.9128046666737646,0.44385577487835604,0.004208921588122287,0.00403623893697258,0.00025795730637951075,True
ocsvm-g0.001-nu0.01|F1|q0.95|f1,3,ocsvm-g0.001-nu0.01,standard,ocsvm,0.001,0.01,10000,F1,0.95,f1,0.8926109860974506,0.0036199998858244416,0.9793492324733455,0.0005526441496543118,0.6945063106009849,0.0053064702980705255,0.032855054717724916,0.0012019672892915757,0.9072847682119205,0.0030348183410303414,5.829000033341193,2.220328453512181,0.9128046666737646,0.44385577487835604,0.004208921588122287,0.00403623893697258,0.00025795730637951075,True
ocsvm-g0.0001-nu1.3e-06|F1|q0.975|f1,3,ocsvm-g0.0001-nu1.3e-06,standard,ocsvm,0.0001,1.3e-06,10000,F1,0.975,f1,0.8925987762130259,0.0033826745661873873,0.9792349567930723,0.0004548392765433687,0.6944897275170027,0.005391623096397374,0.03292831402427326,0.0008375979988883533,0.8973509933774834,0.002886688042079948,1.2112703000117715,0.7075525834708416,0.5790195333344551,0.36257732844337687,0.0041967117036974715,0.004125196666352693,8.75789907004524e-05,True
ocsvm-g0.0001-nu1.3e-06|F1|q0.975|f1_weighted,3,ocsvm-g0.0001-nu1.3e-06,standard,ocsvm,0.0001,1.3e-06,10000,F1,0.975,f1_weighted,0.8925987762130259,0.0033826745661873873,0.9792349567930723,0.0004548392765433687,0.6944897275170027,0.005391623096397374,0.03292831402427326,0.0008375979988883533,0.8973509933774834,0.002886688042079948,1.2112703000117715,0.7075525834708416,0.5790195333344551,0.36257732844337687,0.0041967117036974715,0.004125196666352693,8.75789907004524e-05,True
qu-ocsvm-g0.1-nu1.3e-06|F2|q0.975|f1_weighted,3,qu-ocsvm-g0.1-nu1.3e-06,quantile_uniform,ocsvm,0.1,1.3e-06,10000,F2,0.975,f1_weighted,0.8925952876746187,0.0033811814841130847,0.9791574698293363,0.00047805635187372436,0.6944784830175249,0.00538887879581544,0.03294924525471563,0.0008480593099288616,0.8887417218543047,0.005172350778746105,2.8073594999926477,1.2485259674921345,1.8511068999941926,0.7712501087340218,0.004193223165290434,0.004119963858742137,8.926501088017463e-05,True
qu-ocsvm-g0.1-nu1.3e-06|F2|q0.975|f1,3,qu-ocsvm-g0.1-nu1.3e-06,quantile_uniform,ocsvm,0.1,1.3e-06,10000,F2,0.975,f1,0.8925952876746187,0.0033811814841130847,0.9791574698293363,0.00047805635187372436,0.6944784830175249,0.00538887879581544,0.03294924525471563,0.0008480593099288616,0.8887417218543047,0.005172350778746105,2.8073594999926477,1.2485259674921345,1.8511068999941926,0.7712501087340218,0.004193223165290434,0.004119963858742137,8.926501088017463e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F7|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F7,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F7|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F7,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F8|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F8,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F6|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F6,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F6|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F6,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F8|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F8,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F2|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F2,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F2|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F2,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F5|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F5,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F3|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F3,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F9|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F9,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F5|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F5,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F4|q0.975|f1,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F4,0.975,f1,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F3|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F3,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F4|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F4,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.000293-nu1.3e-06|F9|q0.975|f1_weighted,3,qu-ocsvm-g0.000293-nu1.3e-06,quantile_uniform,ocsvm,0.000293,1.3e-06,10000,F9,0.975,f1_weighted,0.8925819149440585,0.0034783268612889953,0.9791321553685189,0.00034965047283507254,0.6944748095164907,0.005405077165057602,0.0330294816380781,0.00042985531868662444,0.890728476821192,0.0040283195564888834,3.6020744333218317,0.9666593147250832,3.224791499999507,0.9871431596826928,0.004179850434730052,0.004163570588830434,2.5236708278198072e-05,True
qu-ocsvm-g0.01-nu0.001|F2|q0.975|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F2,0.975,f1,0.8925813335209906,0.003477840156507404,0.9791303785669255,0.0003271025783531985,0.6944745516764149,0.005401742611171317,0.03303297017648516,0.0004358439772393977,0.890728476821192,0.0017521531861355057,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
qu-ocsvm-g0.001-nu0.001|F9|q0.975|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F9,0.975,f1_weighted,0.8925813335209906,0.003477840156507404,0.9790961080228863,0.0002986069035402484,0.6944695785158216,0.005398633952374104,0.03303297017648516,0.0004358439772393977,0.8863134657836644,0.00563238446895065,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
qu-ocsvm-g0.001-nu0.001|F8|q0.975|f1_weighted,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F8,0.975,f1_weighted,0.8925813335209906,0.003477840156507404,0.9790961080228863,0.0002986069035402484,0.6944695785158216,0.005398633952374104,0.03303297017648516,0.0004358439772393977,0.8863134657836644,0.00563238446895065,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
qu-ocsvm-g0.001-nu0.001|F6|q0.975|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F6,0.975,f1,0.8925813335209906,0.003477840156507404,0.9790961080228863,0.0002986069035402484,0.6944695785158216,0.005398633952374104,0.03303297017648516,0.0004358439772393977,0.8863134657836644,0.00563238446895065,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
qu-ocsvm-g0.000293-nu0.001|F2|q0.975|f1,3,qu-ocsvm-g0.000293-nu0.001,quantile_uniform,ocsvm,0.000293,0.001,10000,F2,0.975,f1,0.8925813335209906,0.003477840156507404,0.9791132428086673,0.0003101401458193167,0.6944720650255579,0.0053998200116138805,0.03303297017648516,0.0004358439772393977,0.8885209713024284,0.0036473977134345095,4.772065133331732,0.8714810457191403,3.387528433338351,0.4846741360327036,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
qu-ocsvm-g0.01-nu0.001|F4|q0.975|f1,3,qu-ocsvm-g0.01-nu0.001,quantile_uniform,ocsvm,0.01,0.001,10000,F4,0.975,f1,0.8925813335209906,0.003477840156507404,0.9791303785669255,0.0003271025783531985,0.6944745516764149,0.005401742611171317,0.03303297017648516,0.0004358439772393977,0.890728476821192,0.0017521531861355057,4.495408699993277,3.2052445056920345,1.99220553333483,1.2696185138421878,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
qu-ocsvm-g0.001-nu0.001|F7|q0.975|f1,3,qu-ocsvm-g0.001-nu0.001,quantile_uniform,ocsvm,0.001,0.001,10000,F7,0.975,f1,0.8925813335209906,0.003477840156507404,0.9790961080228863,0.0002986069035402484,0.6944695785158216,0.005398633952374104,0.03303297017648516,0.0004358439772393977,0.8863134657836644,0.00563238446895065,4.193445100002767,1.1319299056427083,2.4966373666538857,0.7768526525381625,0.0041792690116622495,0.004161826319627027,2.581282698406188e-05,True
