config,detector,transform,kind,gamma,nu,n_train,tau_b_beta,tau_u_quantile,tau_m_objective,seed,balanced_accuracy,f1_weighted,f1_macro,benign_fpr,attack_detection_rate,tau_b,tau_m,tau_u,detector_fit_s,detector_infer_s
qu-ocsvm-g0.01-nu1.3e-06|F1|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F1,0.975,f1_weighted,0,0.8987044942978916,0.9915581766206227,0.7020779051229071,0.008435285868279766,0.8827814569536424,0.0005718191615794102,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F1|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F1,0.99,f1,0,0.8987044942978916,0.9915581766206227,0.7020779051229071,0.008435285868279766,0.8827814569536424,0.0005718191615794102,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F1|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F1,0.99,f1_weighted,0,0.8987044942978916,0.9915581766206227,0.7020779051229071,0.008435285868279766,0.8827814569536424,0.0005718191615794102,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F1|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F1,0.995,f1,0,0.8987044942978916,0.9915581766206227,0.7020779051229071,0.008435285868279766,0.8827814569536424,0.0005718191615794102,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F1|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F1,0.995,f1_weighted,0,0.8987044942978916,0.9915581766206227,0.7020779051229071,0.008435285868279766,0.8827814569536424,0.0005718191615794102,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-9.825247296716188e-05,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-9.825247296716188e-05,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-9.825247296716188e-05,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-9.825247296716188e-05,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-9.825247296716188e-05,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-9.825247296716188e-05,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-9.825247296716188e-05,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F2|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F2,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-9.825247296716188e-05,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-9.825247296716188e-05,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-9.825247296716188e-05,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-9.825247296716188e-05,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-9.825247296716188e-05,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-9.825247296716188e-05,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-9.825247296716188e-05,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-9.825247296716188e-05,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F3|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F3,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-9.825247296716188e-05,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00010049970203986475,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00010049970203986475,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00010049970203986475,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00010049970203986475,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00010049970203986475,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00010049970203986475,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00010049970203986475,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F4|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F4,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00010049970203986475,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00010049970203986475,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00010049970203986475,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00010049970203986475,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00010049970203986475,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00010049970203986475,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00010049970203986475,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00010049970203986475,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F5|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F5,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00010049970203986475,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00010049970203986475,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00010049970203986475,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00010049970203986475,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00010049970203986475,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00010049970203986475,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00010049970203986475,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00010049970203986475,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F6|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F6,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00010049970203986475,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00017629009197034034,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00017629009197034034,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00017629009197034034,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00017629009197034034,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00017629009197034034,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00017629009197034034,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00017629009197034034,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F7|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F7,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00017629009197034034,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00017629009197034034,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00017629009197034034,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00017629009197034034,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00017629009197034034,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00017629009197034034,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00017629009197034034,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00017629009197034034,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F8|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F8,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00017629009197034034,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.95|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.95,f1,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00017629009197034034,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.95|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.95,f1_weighted,0,0.8904471238883721,0.9664662646100302,0.6984366991974849,0.05797950832539691,0.8993377483443709,-0.00017629009197034034,1.0,0.00022152789176849922,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.975|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.975,f1,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00017629009197034034,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.975|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.975,f1_weighted,0,0.8946141830156096,0.9792958191290865,0.7002984564806921,0.03297715356197214,0.8920529801324504,-0.00017629009197034034,1.0,0.00026607810338020966,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.99|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.99,f1,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00017629009197034034,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.99|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.99,f1_weighted,0,0.8971137207842707,0.986833455784355,0.7013922785553612,0.017979926950005755,0.8874172185430463,-0.00017629009197034034,1.0,0.000331179602214114,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.995|f1,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.995,f1,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00017629009197034034,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
qu-ocsvm-g0.01-nu1.3e-06|F9|q0.995|f1_weighted,qu-ocsvm-g0.01-nu1.3e-06,quantile_uniform,ocsvm,0.01,1.3e-06,10000,F9,0.995,f1_weighted,0,0.897947481463559,0.9893189276795376,0.7017529571273405,0.012977362874276564,0.885430463576159,-0.00017629009197034034,1.0,0.00040125872246991775,2.694230499997502,3.4935568000073545
